,buying_vhigh,maint_vhigh,doors_2,persons_2,lug_boot_small,safety_low,safety_med,safety_high,lug_boot_med,lug_boot_big,persons_4,persons_more,doors_3,doors_4,doors_5more,maint_high,maint_med,maint_low,buying_high,buying_med,buying_low
312,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
313,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0
314,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
315,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
316,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
317,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
318,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
319,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
320,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
321,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
322,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
323,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
324,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
326,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
327,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
328,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
329,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
330,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
331,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
332,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
333,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
334,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
335,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
336,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
337,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
338,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
339,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
340,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
341,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
342,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
343,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
344,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
345,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
346,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
347,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
348,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
349,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
350,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
351,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
352,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
353,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
354,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
355,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
356,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
357,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
358,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
359,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
360,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
361,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
362,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
363,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
364,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
365,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
366,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
367,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
368,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
369,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
370,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
371,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
372,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
373,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
374,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
375,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
376,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
377,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0
378,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
379,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
380,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
381,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
382,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
383,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
384,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
385,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
386,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
387,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
388,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
389,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
390,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
391,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
392,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
393,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
394,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
395,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
396,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
397,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
398,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
399,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
400,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
401,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
402,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
403,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
404,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
405,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
406,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
407,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
408,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
409,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
410,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
411,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
412,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
413,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
414,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
415,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
416,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
417,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
418,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
419,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0
420,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
421,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
422,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0
423,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
424,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
425,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
426,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
427,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
428,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
429,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
430,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
431,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
432,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
433,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
434,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
435,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
436,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
437,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
438,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
439,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
440,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
441,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
442,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
443,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
444,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
445,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
446,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
447,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
448,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
449,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
450,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
451,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
452,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
453,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
454,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
455,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
456,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
457,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
458,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
459,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
460,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
461,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
462,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
463,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
464,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
465,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
466,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
467,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
468,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
469,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
470,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
471,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
472,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
473,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
474,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
475,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
476,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
477,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
478,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
479,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
480,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
481,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
482,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
483,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
484,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
485,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
486,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
487,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
488,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
489,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
490,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
491,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
492,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
493,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
494,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
495,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
496,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
497,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
498,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
499,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
500,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
501,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
502,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
503,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
504,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
505,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
506,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
507,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
508,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
509,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
510,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
511,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
512,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
513,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
514,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
515,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
516,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
517,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
518,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
519,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
520,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
521,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
522,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
523,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
524,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
525,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
526,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
527,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
528,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
529,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
530,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
531,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
532,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
533,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
534,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
535,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
536,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
537,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
538,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
539,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
540,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
541,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
542,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
543,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
544,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
545,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
546,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
547,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
548,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
549,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
550,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
551,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
552,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
553,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
554,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
555,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
556,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
557,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
558,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
559,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
560,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
561,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
562,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
563,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
564,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
565,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
566,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
567,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
568,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
569,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
570,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
571,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
572,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
573,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
574,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
575,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
576,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
577,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
578,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
579,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
580,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
581,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
582,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
583,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0
584,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
585,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
586,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
587,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
588,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
589,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
590,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0
591,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
592,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0
593,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0
594,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
595,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
596,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
597,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
598,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
599,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
600,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
601,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
602,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
603,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
604,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
605,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
606,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
607,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
608,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
609,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
610,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0
611,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0
612,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
613,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
614,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
615,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
616,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
617,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0
618,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
619,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0
620,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
621,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
622,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
623,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
624,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
625,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
626,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
